path,category,extension,bytes,line_count,sha256,binary,prohibited_font_binary,risk,recommended_action
docs/RELEASE_A3_SECURITY_REPORT.md,documentation,.md,917,25,d7f7bf1966e700ce5126e7583e7b82ff81f5a53126981aa0655e38461ced47a0,false,false,,audit
docs/RELEASE_A3_TEST_REPORT.md,documentation,.md,476,10,d9a8bf4a66f14ebc4e2f4f4eba3361f7889afddc2dd62e64f9180313cf4da60e,false,false,,audit
docs/RELEASE_A4_10_GATE_VALIDATION_REPORT.md,documentation,.md,2645,63,ae4e10b9546f0790c426ac3a97f3e83bb99bea16d55affa927ab5e54d66ad3f2,false,false,,audit
docs/RELEASE_A4_ACCESSIBILITY_REPORT.md,documentation,.md,515,9,687bdbaf2df08e68abc2d2ff69d03f4d80ebd6cf0c82fe6ad34e9687e52c4f5f,false,false,,audit
docs/RELEASE_A4_COMPLETION_MATRIX.md,documentation,.md,1975,36,d4452a784b4a0bf2c418b7490fb197c960376ffa8593b34daaeb4803d6904e5f,false,false,,audit
docs/RELEASE_A4_DESIGN_HANDOFF.html,documentation,.html,2560,2,d4aa8578c70a2046b0d8214fd6161dd7067dd47d4c1bb630c79d6029324781d1,false,false,,audit
docs/RELEASE_A4_FRONTEND_BACKEND_PROGRESS.md,documentation,.md,2455,52,5a6178ddc47e038112d81774ed151db3456504eb65055d7b93080dcc7898b221,false,false,,audit
docs/RELEASE_A4_PERFORMANCE_REPORT.md,documentation,.md,439,9,d17ce0725879a25828fcab01a24aa2b3b2f3389e17d85f040ebde637203fade4,false,false,,audit
docs/RELEASE_A4_RELEASE_NOTES.md,documentation,.md,891,20,ea93c086c2fbc0833560e19ff084d3c4b72fca1d7320826f0d8f853c96960224,false,false,,audit
docs/RELEASE_A4_RUNBOOK.md,documentation,.md,533,14,03f3fe45173dc52aba9b11b8a13c6b51a8050150c48ab399bf77af0d890482b7,false,false,,audit
docs/RELEASE_A4_SECURITY_REPORT.md,documentation,.md,717,16,85e9ab0bd65cb68b12f9f5d3342d9617c377280bb99dac3c113a26981eb70bce,false,false,,audit
docs/RELEASE_A4_TEST_REPORT.md,documentation,.md,405,10,f9bdb5127df87b63a576335b05efb2bd0f81c644ceb4a1610d1d439c152f2b88,false,false,,audit
docs/RELEASE_A5_10_GATE_VALIDATION_REPORT.md,documentation,.md,4750,123,a3fd1e7ed779ab3a494c64235377063c83d3e5fe0b84409780e1b0aa0f7b9192,false,false,,audit
docs/RELEASE_A5_ACCESSIBILITY_REPORT.md,documentation,.md,379,4,cfdec39a3d75ca17bd87295d062a879d1736892f7a9d8ee6eaf9899c804ac8d8,false,false,,audit
docs/RELEASE_A5_COMPLETION_MATRIX.md,documentation,.md,2574,51,98c79068aa4f8cb6e948d1e8c642f24fc2906219be27c5b2e502bbfba5b87d77,false,false,,audit
docs/RELEASE_A5_DESIGN_HANDOFF.html,documentation,.html,760,1,00836bfdbf1a9aa54275cb086b5d05af5b45d62a1bb35370cac9e33809e308b6,false,false,,audit
docs/RELEASE_A5_FRONTEND_BACKEND_PROGRESS.md,documentation,.md,2609,51,de10d6a557c77072831bf4be167e8a29a1d6409ddd28ec0ae5c84da2cda287f7,false,false,,audit
docs/RELEASE_A5_PERFORMANCE_REPORT.md,documentation,.md,258,4,ef9581a654011a19bd48d04c2d04a921f5fb213cdd2a9e28bb9b592e0205e42c,false,false,,audit
docs/RELEASE_A5_RELEASE_NOTES.md,documentation,.md,2275,27,2bff4f930ec3ae361833aa253c4a5755f69e70f6dc836b24b77a82dd0aa05088,false,false,,audit
docs/RELEASE_A5_RUNBOOK.md,documentation,.md,353,8,d9e68076a356c3444085c8ea209cb526f0857a6a9ea0140dc5ab039f1ef26f31,false,false,,audit
docs/RELEASE_A5_SECURITY_REPORT.md,documentation,.md,364,4,7ab4e860dc6eb0b2b3f3014ce145a4a3a353c62330a755d3770b90c92e46e610,false,false,,audit
docs/RELEASE_A5_TEST_REPORT.md,documentation,.md,281,6,fd282c9612419be3a4cbf5c4e24b67407a910db421aa8fa5a8da82b6b705b3b2,false,false,,audit
docs/SECURITY_CONTROL_REPORT.md,documentation,.md,908,19,9bd69c079121bc01a217e86412c71413cb9e1a00051c4a4dd3f6990534b568f5,false,false,,audit
docs/TEST_REPORT.md,documentation,.md,484,8,08f08db7b5c8afbaf0e329f80dda2f68797ea43720038130055e06b3434fee60,false,false,,audit
FIGMA_HANDOFF.md,other,.md,356,6,bfaec824aaf5b70b5b08311b8bac5937f339b35ba1024c49584b34c9762a1742,false,false,,audit
figma-brand-foundations/code.js,other,.js,1980,22,fdcbb38128732c327d3a59de9526b449413d82fb65068576d34f99c4e8110c2e,false,false,,audit
figma-brand-foundations/manifest.json,other,.json,185,11,b1b990fc96b1432fdb7f51c35afed82593f860027ca6683b4e7bc58c974696f3,false,false,,audit
figma-brand-foundations/README.md,other,.md,173,4,9a314c62b549494634a1bd556c7a44e70dd7f05c9a43210ff1b8cab49fe2bd3e,false,false,,audit
figma-plugin/code.js,other,.js,22006,45,b3f99fda32a9d5694af508a36130a6a84385bae4f6dddd6075957ab5cec99bd3,false,false,,audit
figma-plugin/manifest.json,other,.json,264,12,73b9b65d1b6f9820564cc5cbc0d9438bf9c0e5dfc128e3db0d949599f6e3cc29,false,false,,audit
figma-plugin/README.md,other,.md,974,19,81fa44558f750da2009abf86c57c09a88e8fcff0d614c1171afff7ba3cedfcc3,false,false,,audit
figma-theme-plugin/code.js,other,.js,8592,46,93190826341ddb53f3495d63f0f488a0e61c87bbf309cbb6b1e77c973af72891,false,false,,audit
figma-theme-plugin/manifest.json,other,.json,205,9,9f062568f8ff6c56f9d05f6e17d95f02fcc90b7a371d498e33bf273841fd3bff,false,false,,audit
LICENSE,other,[none],570,15,f194a60e3829f510d99d9d3ecdb082029e7aff81f4f5970467ad5c2c568497a5,false,false,,audit
NOTICE.md,other,.md,1188,10,e12414220743feb1f91496427703a84557338d5eb4674977b9e0f4d19a06921d,false,false,,audit
OFFLINE_README.txt,other,.txt,452,10,93b470da82c43258f4f9256f3a876dfbac8ceaf65ad83d565f569613c36973a0,false,false,,audit
package-lock.json,other,.json,4209,112,aee7ad3e605b6dab33a6144eb04edc6bf979e6a5cc2130e31063ea05e246af88,false,false,,audit
package.json,other,.json,2909,61,8ce3d567c5e037df1f81af1324d887181ebd2135077c0f7334b35db044595741,false,false,,audit
packages/accessibility/accessibility.mjs,package,.mjs,3005,77,2014f96f9230ddacb4d485dd7840fab878762789f334a9942afaa65e09e0849e,false,false,,audit
packages/accessibility/README.md,package,.md,240,4,c4a51f3bacc70c85b46f80d3c8cf9f7c7c06e0c710fb8badd29e65ba049fb3db,false,false,,audit
packages/charting/chart-adapter.contract.d.ts,package,.ts,889,26,136a823cf4faa319a3c37c6d22517e28112ea83845cf8625635ba6a1be957515,false,false,,audit
packages/charting/chart-shell.mjs,package,.mjs,5032,58,823fe106688d127003209606cdf3b46ed85342ad93cffd1aa5b2c3e301e7d8bf,false,false,,audit
packages/charting/README.md,package,.md,216,4,ebc9b317fb56e5c53689faf32f24708c45ec2527c8ccda3a25f7c5b116ac2ad1,false,false,,audit
packages/contracts/advanced-asset-intelligence.contract.json,package,.json,1562,19,8c72eaf89b8e755e865964198e364dc31208031b781b24dd33ed7566a1af4f5e,false,false,,audit
packages/contracts/entitlements.contract.json,package,.json,982,14,a7a2973ea0b77e234dda8d49041aea0dc4bcc6a4eae9c43088ed90369b8946ac,false,false,,audit
packages/contracts/hardened-foundation-wave6.contract.json,package,.json,2129,23,6afc5cc9ac743f6d2610869003ac1fb63262425d4e77acf53dd820ed105454bb,false,false,,audit
packages/contracts/identity-security.contract.json,package,.json,4022,87,7044da46c9c22f34efcc4936ae605a16916b533ac9bfc9917285301bcf113717,false,false,,audit
packages/contracts/instrument-master.contract.json,package,.json,2906,44,98c3e7736ced384e28028f1fea7eaf291f6cf8f836ec3d0bc2d5d13ccfcb69dc,false,false,,audit
packages/contracts/observability.contract.json,package,.json,1277,22,8ce5fefdfb1db55755274cf51a23f058a3bf47e38d033b6fce463b7fd5df1e32,false,false,,audit
packages/contracts/onboarding-automation-attribution.contract.json,package,.json,1847,18,5b51ebd09ace018ef60481a7f734dab65c5a21cf8c36b97e2f9c59ea41f5d96b,false,false,,audit
packages/contracts/production-platform-foundation.contract.json,package,.json,1966,58,4a13754730bbf7729de6d3b78069ec5629c41108cbdaf5eda88a38a5d12687a8,false,false,,audit
packages/contracts/provider-runtime.contract.json,package,.json,2859,53,dd315b5933210facbab0b4c501a3c241cac1ba94dcb2c64370a95fe5a32f3857,false,false,,audit
packages/contracts/public-discovery-search.contract.json,package,.json,2915,109,2fc863bc7d1a0eb27a8dd5105f2fa14419ca27a8ca679a76dec69246a9b3e3d1,false,false,,audit
packages/contracts/README.md,package,.md,222,4,ddae3072252d7f0034d9cc4391f22764544d8b77664c6bfe7206253140259ff0,false,false,,audit
packages/contracts/release-a2-identity-import-delivery.contract.json,package,.json,995,14,1645554a066be5e14792814ee5e0a46c8d267d8051fa3c6bf796dba53013f914,false,false,,audit
packages/contracts/release-a3-passkeys-storage-delivery.contract.json,package,.json,1804,47,1fd345c6415f7a35b370009d9770e9e1c11f4c406c9ea9b65b111a3024bb194f,false,false,,audit
packages/contracts/release-a4-recovery-quarantine-readiness.contract.json,package,.json,1140,37,bb48378a065325489eb2380b555f7013ccd2674d90c281eb16700486c893a588,false,false,,audit
packages/contracts/release-a5-platform-hardening.contract.json,package,.json,1584,44,d8a11a0ba33afec18365394aba52908ac0edb2980ca5cbb102f6ef77c7e28153,false,false,,audit
packages/contracts/sovereign-live-markets.contract.json,package,.json,1613,43,8ad4802a185612e0df991330461cc7bcc4d8b53edb873dca5c9361f69bae8d6f,false,false,,audit
packages/contracts/timeseries-streaming.contract.json,package,.json,1787,38,3d36d0732e061bbdc4ddf487a236328164373fc1167890ecedb8c97bc0c7e331,false,false,,audit
packages/contracts/workspace-portfolio-research.contract.json,package,.json,1532,18,a61166e38c86d4aab938ba0ae7613e1835028eddaf58aa68ca929d701e4571db,false,false,,audit
packages/data-grid/data-grid.mjs,package,.mjs,6385,95,a388b5abf7ceaccf8b06e01d811e6c8255b3c54d743634860e94773a78dadba2,false,false,,audit
packages/data-grid/README.md,package,.md,251,4,c090e7e3cbbdc78ccff3b207d0e9dc8f7c3093bd76059e0cd0bf3e90e5854a0b,false,false,,audit
packages/design-tokens/brand-lock.json,package,.json,2019,33,3fbe2b318a05cc929da2a92fdfe5196117cc135f7b7e3093edc45a219b418444,false,false,,audit
packages/design-tokens/README.md,package,.md,223,4,ebf934fb0f229f9144372a6919cca5c3f48b01fedf6db9ad46f53fc6d553627d,false,false,,audit
packages/design-tokens/theme-profile.schema.json,package,.json,1229,66,645747a47fa4d98eaf59254fd3282eaeee1fc640d5e552482bb00617d40e0773,false,false,,audit
packages/design-tokens/tokens.css,package,.css,5300,184,e1963c613fa8fb02d78ec9cf9fc46279e2c5b30c10f50e0be706a34057f280d3,false,false,,audit
packages/design-tokens/tokens.semantic.json,package,.json,4252,194,6ee1be4a879c034c24aef843eb15cb04d4bc867617a3847ae2599c44c9e3706e,false,false,,audit
packages/migrations/001_foundation.sql,package,.sql,697,21,b89fa4bce3dc95336bf236bcb3887cdd4c96995d97aeecda2cd534c36fc231ea,false,false,,audit
packages/migrations/002_workspace_state.sql,package,.sql,629,15,c447e1b4dab2cac8a78a7643508f54c8fc90f614cb70fad2b9b9eb831ea8dcea,false,false,,audit
packages/migrations/100_release_a1_production_foundation.sql,package,.sql,6946,159,f22c872960ff355f043f514937fcfdbe08f9317a524a01574d825b545ebced85,false,false,,audit
packages/migrations/101_release_a2_identity_import_delivery.sql,package,.sql,1024,5,60d53f33e8095a5ae09beecc824cdbc2f264f215c89f1952b79816b3d506fb59,false,false,,audit
packages/migrations/102_release_a3_passkeys_storage_delivery.sql,package,.sql,2653,64,d3bd45ee203a996f30d8a5c7441af3b61f4ca6c343dbd8150b53c49787d3c186,false,false,,audit
packages/migrations/103_release_a4_recovery_quarantine_network_policy.sql,package,.sql,734,22,39531bf58dbeaed1cc1991a93fbee0b3d40591d992bf679d7d79bdb6304cb9cf,false,false,,audit
packages/migrations/104_release_a5_platform_hardening.sql,package,.sql,707,18,ddb5b6f9596de680d6bfdd448d9c4ff23189fdf8e8a70c3cd248ced5f2789805,false,false,,audit
packages/migrations/105_scope_a_decision_provenance.sql,package,.sql,3176,64,482b5c87be2fc6c1bc8f125c5779240506c5e69ec43e761bb625922edd0af2fb,false,false,,audit
packages/migrations/106_deployment_runtime_state.sql,package,.sql,2674,60,f5823f24d5042604b49ff2bae68ae3add3bb575ba76eb571a9245aab066cca8c,false,false,,audit
packages/openapi/qelly.openapi.json,package,.json,107873,4199,4d09d39797a1beedfcf2abc3074658f3909351eb8bd8c9ae2a3978ed6558da24,false,false,,audit
packages/openapi/release-a1.openapi.json,package,.json,63422,2473,a8950357518166200d564649e576953d62940f65f64602eac5919296c35e3002,false,false,,audit
packages/openapi/release-a3.openapi.json,package,.json,75704,2930,8848ab7f8bf61f19252edc7b328f4bf50a87e37d7c094c17a0290d0dfb334fe3,false,false,,audit
packages/openapi/release-a4.openapi.json,package,.json,79508,3078,244444263df316ddd92276e74a20c33a86c5fb6adf417b02e916f4809deb2802,false,false,,audit
packages/openapi/release-a5.openapi.json,package,.json,87113,3362,fb54be51700bad1d6f97d1a2981298251b91794dd23399a4c2f6d16a9f13dfbd,false,false,,audit
packages/schemas/access-decision.schema.json,package,.json,739,18,f2112c92ca8dc7c8cb4aaff324eaa011b5cae3c6227930986ea3613cd90a92b5,false,false,,audit
packages/schemas/account-recovery-request.schema.json,package,.json,251,9,4df16d0fa26692368f1e1bdaaa9650fd0fb9ec4386628a01f3687cabc1846b0a,false,false,,audit
packages/schemas/account-recovery-reset.schema.json,package,.json,409,13,58e72debac0aeb846e9e4a8c2d6cdc561605e4bb52458165c4ee5a59c2666be4,false,false,,audit
packages/schemas/advanced-chart-response.schema.json,package,.json,636,12,5ceff0bee855e1c7d1e98674ccdc78bc013040366a6bc80f88863e16caf17aa7,false,false,,audit
packages/schemas/alert-rule-input.schema.json,package,.json,725,2,acab0f10a95434c8084cfc4deaa1ede01be2ae6af2e0b32527907cc4678acdc5,false,false,,audit
packages/schemas/asset-comparison-request.schema.json,package,.json,410,12,d4ed2fa52b30d38cde1f2613ca7bbf1ed79015097775e755f44c8cdd9311dc4e,false,false,,audit
packages/schemas/asset-intelligence-overview.schema.json,package,.json,613,13,4df4dc50f54278a55195e45221514bcece43bc594ac540f7a4eb9c1448f933c6,false,false,,audit
packages/schemas/asset-technical-study.schema.json,package,.json,713,14,710063b8b85ebded3a296143b305f7041a693f756ed0503d4602b4e687d90621,false,false,,audit
packages/schemas/assurance-concurrency-input.schema.json,package,.json,335,10,b793a969eece1d267d7377ae6e585d77077caa9a4ab5aeb1fce0538c40a7e2d9,false,false,,audit
packages/schemas/audit-chain-verification.schema.json,package,.json,506,16,9ae545fecdae579148bda2f871652471bb768dc6fd71876ffa822753b819f684,false,false,,audit
packages/schemas/audit-event.schema.json,package,.json,1390,79,055184f566b3d44c2ee545c173bbbb2cdb54ad6cafdaf45cfa9ed8964ed683c3,false,false,,audit
packages/schemas/auth-login-input.schema.json,package,.json,407,13,62f723899a8d14d4a2de6c4813bceb4feb6e11337fe654f36b8315ee651e4333,false,false,,audit
packages/schemas/auth-register-input.schema.json,package,.json,902,19,197bcd8ec880961c54e5118fc889a1d09c9756a48979f81144e779fbb6b31128,false,false,,audit
packages/schemas/chart-layout-input.schema.json,package,.json,667,16,9b54cd86493d4f192f5ce745b8e1fb0742dc286d67ae979d2bbae5b9c83d5b4c,false,false,,audit
packages/schemas/chart-layout-record.schema.json,package,.json,588,8,a21bfb1f8b3527eca5013505d1a73bf6df0863c87324dc4e0f2a1e61f552045f,false,false,,audit
packages/schemas/converter-result.schema.json,package,.json,933,23,8ef1a12ad3345e3c1cbaf537846ff20e89e3764ace703006e63dd3443fba1c19,false,false,,audit
packages/schemas/delivery-job-input.schema.json,package,.json,480,2,2423f149d5f07495c07be8620a63e8cdd753921099f08ea659ebe89283fab7b9,false,false,,audit
packages/schemas/discovery-ranking-response.schema.json,package,.json,1587,38,5c6f6c82af6696122ae8c3c27dde848d584dab52ad0d56b4dd357a8ca20f7610,false,false,,audit
packages/schemas/discovery-search-response.schema.json,package,.json,1317,34,51c15377d76545c08518e16873e7422dd3b4a13e573bcabbd2538ef40831153d,false,false,,audit
packages/schemas/evidence-explain-move-input.schema.json,package,.json,644,17,d7476412fe477da84b1799a052a351342dd6bd71349af74aed4cf156a54a124c,false,false,,audit
packages/schemas/evidence-graph.schema.json,package,.json,2048,24,d93c30b22604ed7a240b4e4c7bb961fac8b8c3750161c3b2d3cf5d84d0f058bb,false,false,,audit
packages/schemas/evidence-node.schema.json,package,.json,1041,21,24428880984811780ea967c6e05c3a836d95e538aab825b1c45c079d100203db,false,false,,audit
packages/schemas/filing-workspace-response.schema.json,package,.json,474,8,981224eeb04978e96065cad108b866c43065fa67bf4c4ca8fd1c337a34cfc09c,false,false,,audit
packages/schemas/financial-statements-response.schema.json,package,.json,461,8,85a37ef0e53947020a623a5f8a99380f752522c35c0eb19189835dd6f2abd118,false,false,,audit
packages/schemas/formula-screener-request.schema.json,package,.json,1451,2,e5d8475b9972edeb1a816cbf96f24c5bdf52469ad6c0292e341757e1a1c9f6d5,false,false,,audit
packages/schemas/identity-context.schema.json,package,.json,1420,75,9dc2a115881ea793fa1a37945757a5903722e334f2763ef27544527ca48bda05,false,false,,audit
packages/schemas/import-request.schema.json,package,.json,356,2,8c00a5d39847a0dc7d7e42949a5f20839705e6d826cdfd583982e6f197c14dd2,false,false,,audit
packages/schemas/instrument-master.schema.json,package,.json,2509,128,b0f8b65362350943b33d780d3f88235ac2237c374ea967f948175af21d8997ac,false,false,,audit
packages/schemas/instrument-resolution.schema.json,package,.json,899,26,2142c5a516d9a2b954f6599dc30e4cd181f5c4bbc53ed1db011120d16ea2488f,false,false,,audit
packages/schemas/layout-preference-input.schema.json,package,.json,2992,33,c9b2a9934fda2e80b220c6f643a280caf004276c95d9d00e5d423894353e533d,false,false,,audit
packages/schemas/layout-preference.schema.json,package,.json,2956,34,b0c09778b1bf6798810ea9dbede81ceeb9249ad494940e3f08c8faa4044c8ee2,false,false,,audit
packages/schemas/live-market-candles.schema.json,package,.json,1350,18,79f14fde01a585173aa3f188900cb40d90fc49e462987d8712e445b3ee73ad1c,false,false,,audit
packages/schemas/mfa-confirm-input.schema.json,package,.json,286,2,69e4e47950bb210ced1cfb27494bb5739e6be518fa25d385a9dc339022b44b28,false,false,,audit
packages/schemas/mfa-recovery-input.schema.json,package,.json,376,17,2d59f7c1649d1c04f0760f108305315b385b7bafa53ba9ebc85409faf24637c0,false,false,,audit
packages/schemas/notification-job-input.schema.json,package,.json,537,15,cd3e43080498ae12a3f0e416457f86fd186d266e35dc01f2eddb19a3e2a56a0d,false,false,,audit
packages/schemas/notification-schedule-input.schema.json,package,.json,781,2,e37d3996fe89d455fc50beebbeb0194375c27be231c6041597e866b3c62bef0e,false,false,,audit
packages/schemas/observability-overview.schema.json,package,.json,841,18,b6500a72988dcaa1abebfa4d42d3cf9f6e98ee2fb117ccce953aab164db94b35,false,false,,audit
packages/schemas/observability-trace.schema.json,package,.json,1133,25,88e6a6a7f8c755ad2cd4d9c5f7142bce422de8cc429b154da183fd9046774a4e,false,false,,audit
packages/schemas/onboarding-profile-input.schema.json,package,.json,1228,2,2ea751630bc31d0dffb8eca97b835bf21c6dece45cc4af361bc35a6c97cd6172,false,false,,audit
packages/schemas/passkey-auth-options-input.schema.json,package,.json,393,18,24cde96cfdbd3b8c6e091ec86a4920ba6fbb164d4634a6e7e035160ab9a66b59,false,false,,audit
packages/schemas/passkey-authentication-input.schema.json,package,.json,1761,76,04e6c954a1c3054a7f7719d15c9f310e3648670b567efc297efcb55546f304df,false,false,,audit
packages/schemas/passkey-registration-input.schema.json,package,.json,1818,79,49c3c76732f01ba37d4becbf7a22c84bf772202b00703fb96efbf97cf37aa9f3,false,false,,audit
packages/schemas/preference-inventory.schema.json,package,.json,491,10,13f180705f21e5089c1fb864acbde8a72b1365e3e9f54635efcf5549e4940e6b,false,false,,audit
packages/schemas/provider-execution.schema.json,package,.json,1032,27,6064e8b4c3e92e259a71f7da2bedc686f17fcd44de9aebf4b9bc4e8a67ff037b,false,false,,audit
packages/schemas/provider-registry.schema.json,package,.json,876,21,4061e41e17e1448262f5c2dbda9b38152a21cf0d06a8bd9393a02232269ac94c,false,false,,audit
packages/schemas/provider-runtime.schema.json,package,.json,2028,107,c527b9fd8853abf3acd274413ca2b9dbc4d4956d4840563e6662cbdcffe7494a,false,false,,audit
packages/schemas/public-beta-evidence-metadata.schema.json,package,.json,1455,38,6ef63098680c366a21681531ac2c7a4459b134234f70ba1ac1586c0cd211015b,false,false,,audit
packages/schemas/public-beta-truth-state.schema.json,package,.json,453,22,9b8d6b5b51a70fddf14382c40f8603dab861490a5f37a3cbda01735241918949,false,false,,audit
packages/schemas/public-market-asset.schema.json,package,.json,1131,28,ad0e5e3bf8338ab7793c436ee9c2ef53e05a25c44b3a9d1521472f74a0a7802b,false,false,,audit
packages/schemas/public-market-overview.schema.json,package,.json,866,19,7b8f7c1ae0b2cc6e09c4db1de163edb6fc94f5c5939a6fbd34b6fd4d8b40c9f1,false,false,,audit
packages/schemas/public-market-source.schema.json,package,.json,1144,24,fd2213da53555b8e97608a28502f7c9061008381a9c437d304974c941512d13b,false,false,,audit
packages/schemas/README.md,package,.md,184,4,3fa3e46cfe3654dcdb8d401837bd481d0bec8bf039e7925c984042d1a57cc033,false,false,,audit
packages/schemas/research-item-input.schema.json,package,.json,415,2,f717d7fd112d03da58691b7dd3eb0daec7d9a08d06df165deb9400344209e1c7,false,false,,audit
packages/schemas/research-version-input.schema.json,package,.json,208,2,0f9f25aa97b8f5e1032b6d3dc592259ff00f5b171ec9bffbc3563580a4941abc,false,false,,audit
packages/schemas/research-workspace-input.schema.json,package,.json,386,2,21590aba89eb22ec4005f35fd909e05f9d716d6c38e0194b85328df4ea939150,false,false,,audit
packages/schemas/saved-discovery.schema.json,package,.json,607,17,c2012be9705d0ff98507b60d3f293e52b902632f56a6c9b1fe39e0c19208188b,false,false,,audit
packages/schemas/saved-screener-input.schema.json,package,.json,266,2,76735cbc8f3ba6c065119f7b3f5f1b5312402e15ff4519f718ed068b41d12969,false,false,,audit
packages/schemas/screener-request.schema.json,package,.json,892,2,d3679ee4824b4185d7a392ee7a4c9e433e86f8290b7a4c1d9c46aa621ef15171,false,false,,audit
packages/schemas/secure-import-input.schema.json,package,.json,430,2,54f181b184fa926f98b3e9a412044ace05572339c1c9b0ef6271c7665dd55e24,false,false,,audit
packages/schemas/standard-error.schema.json,package,.json,904,47,eec3c2718bb3257501a8c321a0ffe15c7f561c3a60a53a28c4441979c32a15bb,false,false,,audit
packages/schemas/stream-envelope.schema.json,package,.json,1082,61,f81d9357222a87ff88b27d7fef1438e76f5f8753648d207870f5f86e6d9ae1cb,false,false,,audit
packages/schemas/stream-replay.schema.json,package,.json,759,19,f47bd9e86655ec532693bdccfcf0dd92c12a5a827c9382d25191322af4258995,false,false,,audit
packages/schemas/timeseries-append-request.schema.json,package,.json,810,16,43ac0752aec2aaa81e4ed409dd15db70b42573af776a8e19dd633a74548f84a1,false,false,,audit
packages/schemas/timeseries-point.schema.json,package,.json,1079,21,ff49ede543a1bad317ff24f783741acfef2bfe9b870c93ab2b74d15a67021a5c,false,false,,audit
packages/schemas/timeseries-response.schema.json,package,.json,943,16,bfcf92d1fe0e6c8a41f5fbba3c6a823d8ba520d4f998618a1f45d464620268c9,false,false,,audit
packages/schemas/universal-display.schema.json,package,.json,1691,99,52f8df56862aa566ac4c73b42ebd4374d12dd55dd41b3707ecce0760a528ff48,false,false,,audit
packages/schemas/watchlist-input.schema.json,package,.json,266,2,e401cdd4c85f0c9c258a23cb141067c949d7c740a85c5df8a553584732b52cd8,false,false,,audit
packages/schemas/watchlist-item-input.schema.json,package,.json,318,2,b8070d06a6e0851c69c0d152aa3f48a9b86d5dfb54495887a3b606746ccf5629,false,false,,audit
packages/ui-primitives/primitives.mjs,package,.mjs,10269,87,78678ceb64b9d84063be1a752c1b0b4c50196750fa7757d515bc4a0a0133a592,false,false,,audit
packages/ui-primitives/README.md,package,.md,233,4,64a0c7493b694e753f9cfcab998ff7ec05c17c695bca113478caccf47f19a80d,false,false,,audit
project-state/POST_MERGE_MAIN_VALIDATION.json,durable-state,.json,1742,63,4841fb2400b255699d34025e3968db74ad603aa74c894cdcb608821e775d2a26,false,false,,audit
project-state/PR14_MERGE_RECORD.json,durable-state,.json,857,28,69fd83029b24f4ded074085388b1f4f2294178bc5041eb58727a9dd1bc4fd743,false,false,,audit
project-state/PR14_SCOPE_AUDIT.md,durable-state,.md,2193,46,e09a7e543d2a1f20a08992e6abfeeb9b934480e4935c530001a69cc33dafb782,false,false,,audit
project-state/PR14_WORKFLOW_MATRIX.json,durable-state,.json,2067,81,bb6859f367efbb1b0bee681a9e6c9c63478b45fe0a01552742ea269a3bcb4a7f,false,false,,audit
project-state/PR15_CLOSURE_RECORD.md,durable-state,.md,961,18,3bf43a98929d78d26568fe863431f71d1097cf718e6d6c27961a620f2c79e990,false,false,,audit
project-state/PR16_CLOSURE_RECORD.md,durable-state,.md,831,18,acd65322161635ed5d74abdcbb9ab66f402adf5bdef599ecb75bd97ca84d789f,false,false,,audit
project-state/PROMPT2_STARTING_STATE.md,durable-state,.md,2785,52,341e3794e2f11b8b05f91ceb5e654fbe349fbd7b608c525884031cf0316d331e,false,false,,audit
project-state/PROMPT2A_STARTING_STATE.json,durable-state,.json,2292,61,7d5be41a1b357c0908587b6ae5b706c2735ee1c5a6243a6e9e4f344b68844968,false,false,,audit
project-state/QELLY_API_INVENTORY.csv,durable-state,.csv,44730,278,fd0b8df573c2197f613f14e2e20d76a5e74a232ca7140939e5c2c5a8ec4b74da,false,false,,audit
project-state/QELLY_CURRENT_HANDOFF.md,durable-state,.md,4661,77,f086b735f80ec7a160a9660a927246f0fca16b9e201ee1b61e496ce0ba15f213,false,false,,audit
project-state/QELLY_DATA_SOURCE_REGISTRY.md,durable-state,.md,1165,26,cafc4d37126dd15b1cc458e604d4561e59a06aa44681ac1ba6f50811aaba75ef,false,false,,audit
project-state/QELLY_DECISION_LOG.md,durable-state,.md,1980,42,75dcb2ccabd3e3d462b6d77abdfd4a4f2c55118e9184ce618f18bd4e3d6d30ee,false,false,,audit
project-state/QELLY_EXTERNAL_DEPENDENCY_REGISTER.md,durable-state,.md,1434,14,2ae0df8ba812e4646849b76931cba0ae661f50256ccf900a0a781a597e7e9090,false,false,,audit
project-state/QELLY_FEATURE_STATUS.csv,durable-state,.csv,3353,22,2fb171e007f30013728c0778e66614ba608a3145e939adfeebb71fe923314772,false,false,,audit
project-state/QELLY_IMPLEMENTATION_MANIFEST.json,durable-state,.json,2216,68,b6c26ae667bda6831f1b89ee804eee42c181c7eb969bc174e21c75193aa8f5c1,false,false,,audit
project-state/QELLY_KNOWN_LIMITATIONS.md,durable-state,.md,2085,34,afc9900535bb3768c94c6325b251a1def5ff923f32fdd364fd00ef3107f9834d,false,false,,audit
project-state/QELLY_PROGRESS_LEDGER.md,durable-state,.md,2321,16,dd2d42b137b54285b366c8a7d684cb321b9b3d48757413c7c8a10fd46ebda544,false,false,,audit
project-state/QELLY_PROJECT_STATE.md,durable-state,.md,2700,55,ef2c7433ec1d5f27d6dd2679fc36d34747274eb3dce24d25a3f8907b66d7c066,false,false,,audit
