record_id,outcome,failure_id,run_id,artifact_id,exact_head,route,browser,viewport,theme,persona,motion,first_failing_assertion,all_failure_reasons,console_error,page_error,resource_failure,horizontal_overflow_px,font_status,truth_boundary_passed,cls,screenshot_path,likely_category,confirmed_root_cause,affected_source_path,severity,fix_commit,retest_result,waiver_status,waiver_rationale
P2B-R30515801762-0426,FAIL,R2-0426,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0427,FAIL,R2-0427,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.98333740234375/-71.98333740234375,fixed-nav-clearance:1/-71.98333740234375/-71.98333740234375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0428,FAIL,R2-0428,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.13330078125/-72.13330078125,fixed-nav-clearance:1/-72.13330078125/-72.13330078125,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0429,FAIL,R2-0429,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.7166748046875/-71.7166748046875,fixed-nav-clearance:1/-71.7166748046875/-71.7166748046875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0430,FAIL,R2-0430,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.01666259765625/-72.01666259765625,fixed-nav-clearance:1/-72.01666259765625/-72.01666259765625,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0431,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,390x844,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0432,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,390x844,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0433,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,390x844,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0434,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,390x844,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0435,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,390x844,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0436,FAIL,R2-0436,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,390x844,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-390x844-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0437,FAIL,R2-0437,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,390x844,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.98333740234375/-71.98333740234375,fixed-nav-clearance:1/-71.98333740234375/-71.98333740234375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-390x844-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0438,FAIL,R2-0438,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,390x844,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.13330078125/-72.13330078125,fixed-nav-clearance:1/-72.13330078125/-72.13330078125,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-390x844-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0439,FAIL,R2-0439,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,390x844,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.1500244140625/-72.1500244140625,fixed-nav-clearance:1/-72.1500244140625/-72.1500244140625,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-390x844-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0440,FAIL,R2-0440,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,390x844,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.01666259765625/-72.01666259765625,fixed-nav-clearance:1/-72.01666259765625/-72.01666259765625,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-390x844-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0441,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0442,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0443,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0444,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0445,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0446,FAIL,R2-0446,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0447,FAIL,R2-0447,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0448,FAIL,R2-0448,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0449,FAIL,R2-0449,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.61669921875/-71.61669921875,fixed-nav-clearance:1/-71.61669921875/-71.61669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0450,FAIL,R2-0450,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0451,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0452,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0453,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0454,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0455,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0456,FAIL,R2-0456,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0457,FAIL,R2-0457,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0458,FAIL,R2-0458,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0459,FAIL,R2-0459,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.70001220703125/-71.70001220703125,fixed-nav-clearance:1/-71.70001220703125/-71.70001220703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0460,FAIL,R2-0460,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0461,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0462,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0463,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0464,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0465,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0466,FAIL,R2-0466,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0467,FAIL,R2-0467,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0468,FAIL,R2-0468,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0469,FAIL,R2-0469,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.1500244140625/-72.1500244140625,fixed-nav-clearance:1/-72.1500244140625/-72.1500244140625,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0470,FAIL,R2-0470,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0471,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0472,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0473,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0474,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0475,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0476,FAIL,R2-0476,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,fixed-nav-clearance:1/-72.11669921875/-72.11669921875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0477,FAIL,R2-0477,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,fixed-nav-clearance:1/-72.41668701171875/-72.41668701171875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-india-finance-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0478,FAIL,R2-0478,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,fixed-nav-clearance:1/-71.54998779296875/-71.54998779296875,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-indicator-library-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0479,FAIL,R2-0479,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.58331298828125/-71.58331298828125,fixed-nav-clearance:1/-71.58331298828125/-71.58331298828125,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-formula-library-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0480,FAIL,R2-0480,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,fixed-nav-clearance:1/-71.933349609375/-71.933349609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-saved-calculations-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0481,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0482,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,firefox,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0483,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,firefox,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0484,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,firefox,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0485,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,firefox,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0486,FAIL,R2-0486,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,firefox,768x1024,dark,burgundy-command,reduced,fixed-nav-clearance:6/-71.75/-71.75,fixed-nav-clearance:6/-71.75/-71.75,,,,0,loaded,True,0,.prompt2b-review/screenshots/firefox-calculator-center-768x1024-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
